# Constructed from biom file
#OTU ID	CH1	CH10	CH11	CH12	CH13	CH14	CH15	CH16	CH17	CH18	CH19	CH2	CH20	CH21	CH22	CH23	CH3	CH4	CH5	CH6	CH7	CH8	CH9	CP1	CP10	CP11	CP12	CP13	CP14	CP15	CP16	CP17	CP18	CP19	CP2	CP20	CP21	CP22	CP23	CP24	CP25	CP3	CP4	CP5	CP6	CP7	CP8	CP9
d__Bacteria;__;__;__;__;__;__	0.0	0.0	0.0	0.0	0.00039740362961981717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003049303424748909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05830221558376898	0.056170527961812274	0.0	0.06235735846278436	0.0004300982774563988	0.06651352730985197	0.0024072298496501357	0.0	0.0	0.0	0.0	0.06862663791673577	0.0	0.0	0.0	0.0	0.0	0.0	0.1021229868228404	0.05123568414707655	0.08186080057699242	0.06898139014927336	0.09142283059148562	0.047764565202949576	0.04432934212296515
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Conservatibacter;s__	0.0026704366949418788	0.003533201704250234	0.001001401962747847	0.0038582219639744335	0.0	0.004151838671411625	0.000547454337331409	0.0007877116975187081	0.0	0.0004868373602596466	0.0011257608426033696	0.001039553752535497	0.0	0.00438888671186175	0.0024905416452784272	0.002630024203845934	0.0002335139174294788	0.0	0.006423804226918799	0.0009979515730868219	0.0003603703498364473	0.0012207627325553005	0.0015026145493158094	0.0	0.00024690341961236165	0.0006821692983688128	0.0013619966134138261	0.0002150491387281994	0.00010209290454313425	0.0	0.0015353907569476432	0.0006028333165879634	0.00016925843647519305	0.0002407221664994985	0.0	0.000198319691342444	0.00033108713434347367	0.0	0.005269420363759986	0.0004274965800273598	0.0003476447071093343	0.0003097195630138529	0.0	0.003966822935448972	0.00032879594923390545	0.0008790656787642849	0.0055470670298279415	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-005;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0004479171850893346	0.00030118388434538843	0.0031195358448577334	0.0010457987738910926	0.0009731153046232517	0.0	0.0010593012535064833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00038809114597771247	0.0	0.0	0.0	0.0015225710876095634	0.001705423245922032	0.0	0.002817143717339412	0.0005615109749872384	0.024969909626879373	0.0	0.006430222043604944	0.010599809584258966	0.0002407221664994985	0.0010781224083595952	0.013954494645368333	0.0030966384918007244	0.0	0.00019831151906623604	0.0001709986320109439	0.004370390603660202	0.0	0.004378033691824498	0.0	0.0	0.0	0.0	0.00040360554284945513
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_ventriosum_group;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.003508684616533121	0.0	0.0	0.012008654886404615	0.0	0.0002789046653144016	0.0	0.00013715270974567969	0.0	0.0016199424443978578	0.0010741640201756026	0.0	0.0	0.0002888807185251326	0.00041581194211897765	0.0	0.0	0.0006970375902414737	0.0020575284967696804	0.0013041471880580245	0.0	0.0020214619040450745	0.0005615109749872384	0.02209347395907709	0.004452633195148165	0.003998794333366824	0.0033005395112662645	0.00485456369107322	0.0011610549013103333	0.0005408718854793928	0.0008569314065360495	0.00231093650701947	0.002238087143747521	0.0027644778841769265	0.0	0.0	0.0006979474001459345	0.0	0.0	0.0	0.0002657277619079253	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;__;__	0.0008116033092470415	0.000519588485919152	0.0	0.0	0.0010597430123195125	0.0009071244156025399	0.0034340317523515653	0.0011583995551745709	0.000357653791130186	0.0011900468806346916	7.632276899005896e-05	0.0	0.00013731682915824782	0.0006661703044790157	0.0	0.0006098606849497818	0.0005137306183448534	0.0	0.014516129032258065	0.00039392825253427175	0.0	0.0	0.0	0.0	0.0010699148183202338	0.0033305912802712627	0.0006994036663476404	0.0002795638803466592	0.0008677896886166411	0.0	0.004759711346537694	0.0018285943936501557	0.0	0.0	0.0002487974788522143	0.0	0.00017528142406419194	0.0	0.0003682928211230098	0.0	0.004444885898040774	0.0010417839846829599	0.0	0.0025243418680129825	0.0032879594923390545	0.0015069697350244883	0.0024579817976483095	0.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__	0.0	0.0013509300633897953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018932564010097368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005242865011526143	0.0	0.0	0.0	0.0	0.0	0.0	0.030849530635297783	0.0	0.0	0.0005984952120383037	0.0002234858831417149	0.0001689379434621016	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-003;s__	0.0	0.0011430946690221344	0.0	0.0	0.0	0.0006628986114018561	0.0004728014731498532	0.0	0.0	0.0009195816804904436	0.0008967925356331927	0.0029918864097363083	0.0	0.0	0.0	0.0	0.0026153558752101624	0.0	0.0	0.0	0.0038531906636358596	0.0	0.0	0.0	0.0005761079790955105	0.0008627435244076162	0.0	0.0005806326745661384	0.0	0.005283665517452417	0.0023030861354214646	0.0023510499346930573	0.0017137416693113296	0.0017251755265797392	0.0029855697462265714	0.0099159845671222	0.002044949947415573	0.0	0.002124766275709672	0.0028784769721842225	0.004320727074073155	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella;s__	0.0004974342863127029	0.00389691364439364	0.0004005607850991388	0.019012202208018594	0.0	0.01706091689344777	0.0006469914895734833	0.0010888955818640965	0.0	0.00018031013342949875	0.00030529107596023584	0.00017748478701825558	0.002452086234968711	0.001371527097456797	0.0012928002433506341	0.0021154542509195557	0.0005604334018307491	0.0	0.0011123470522803114	0.0001838331845159935	0.00016632477684759106	0.0002441525465110601	0.0019233466231242363	0.0004978839930296241	0.0	0.002708613390582051	0.00033129647353309286	0.0021935012150276338	0.0003573251659009699	0.0	0.0	0.000803777755450618	0.00014810113191579392	0.0005817452357071214	0.0017415823519655001	0.0002163487541917571	0.0031940170607252755	0.0008858589943574633	0.008215762932744064	0.0027074783401732786	0.0007946164733927641	0.00028156323910350265	0.0	0.0006310854670032456	0.0	0.0	0.00046502358333886935	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_7;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041777857915614856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002343778170410702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__	0.00013090375955597444	0.0	0.0009346418318979905	0.00018593840790238233	0.0017551993641541925	0.0008722350150024423	0.005175931916587866	0.0	0.0	0.0003425892535160476	0.0012784063805834876	0.0002535496957403651	0.0	0.0	0.0	0.0	0.0004203250513730618	0.0	0.0005283648498331479	0.002915069068753611	0.0004989743305427732	0.0	0.00010017430328772063	0.0	0.0006995596889016913	0.0003611484520776068	0.0	0.0009247112965312574	0.0	0.0025704318733552295	0.0	0.0020898221641716067	0.0006135618322225748	0.0	0.0012854536407364405	0.0028305628673421556	0.005745335566548514	0.0	0.00048161368916085895	0.0015959872321021432	0.0	0.0005912828021173555	0.0005710478728466736	0.0	0.0009206286578549352	0.0	0.00043180761310037866	0.0008744786761738194
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter;s__	0.0013352183474709394	0.0019224773979008626	0.0005785878006987561	0.0	0.0	0.0005233410090014653	0.0	0.002108287190417719	0.0006159593069464314	0.0	0.0011257608426033696	0.0011156186612576065	0.004237205014025933	0.0	0.0	0.0	0.00037362226788716606	0.0005736740957462066	0.0004449388209121246	0.0	0.001081111049509342	0.0	0.0002804880492056178	0.001194921583271098	0.001563721657544957	0.0011035091591260207	0.0	0.0009032063826584374	0.000408371618172537	0.0006732083477835125	0.0	0.00032151110218024714	0.0017137416693113296	0.0008425275827482448	0.0019489135843423454	0.00016226156564381783	0.007926615510458458	0.0038323030408072872	0.0003399626041135475	0.0013679890560875513	0.0005462988254575252	0.0	0.00012689952729926082	0.0	0.0006575918984678109	0.0006279040562602034	0.0007639673154852853	0.0014798869904480022
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__	0.00018326526337836423	0.0	0.00013352026169971293	0.0	0.0003311696913498477	0.0	0.0	0.0011352315640710793	0.000357653791130186	0.00012621709340064911	0.0014310519185636054	0.0006592292089249493	0.002962120171842203	0.0	0.0	0.00026681404966552954	0.0	0.0	0.00027808676307007786	0.0005514995535479805	0.0005266951266840384	0.0007812881488353924	0.0	0.0021409011700273834	0.0014402699477387762	0.0008627435244076162	0.0	0.0036988451861250295	0.0033690658499234303	0.002386829596686999	0.0	0.0008640610871094143	0.001607955146514334	0.0009027081243731193	0.0	0.0005048137597807666	0.003875667043197133	0.0	0.00022664173607569833	0.001709986320109439	0.0002731494127287626	0.0003378758869242032	0.00044414834554741284	0.0	0.0	0.0	0.00043180761310037866	0.0016144221713978205
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1819;s__	0.0006806995496910671	0.0	0.0004005607850991388	0.0	0.0012253278579944364	0.0003488940060009769	0.00014930572836311154	0.0006023677686907769	0.002722142743601971	0.00030652722683014783	0.005628804213016848	0.0010141987829614604	0.002157835886772466	0.0	0.0009696001825129756	0.0	0.0	0.0016349711728766887	0.0010011123470522803	0.0	0.0	0.0005127203476732262	0.0	0.0008961911874533233	0.0	0.00016051042314560302	0.0	0.0005161179329476785	0.0	0.0001428017707419572	0.0	0.00026122777052145084	0.0002750449592721887	0.00040120361083249747	0.0006219936971305357	0.0030108534958352864	0.0006232228411171269	0.0005969919309800297	0.0	0.0001994984040127679	0.0	0.0	0.0	0.0	0.0005918327086210298	0.0	0.0	0.0006726759047490919
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-352;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002335139174294788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010699148183202338	0.0	0.0	0.0	0.0	0.0005712070829678288	0.0	0.0	0.0	0.0	0.0011610549013103333	0.0	0.0002337085654189226	0.0	0.0	0.0	0.0	0.0	0.03661051362583674	0.0005409304002884963	0.0	0.0016953409519025492	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella;s__	0.0	0.0	0.0	0.00023242300987797793	0.003377930851768446	0.0	0.0	0.0004170238398628455	0.0	0.0	0.0006678242286630158	0.0	0.009788728249995096	0.0	0.005684518717085876	0.0	0.0	0.005880159481398617	0.0012513904338153504	0.0	0.0	0.0007324576395331804	0.0	0.0	0.0	0.0	0.0011411322977250976	0.0	0.0	0.0008772108774148799	0.0	0.0003817944338390435	0.0	0.0	0.0	0.0010096275195615333	0.0	0.00019257804225162247	0.0	0.0	0.0002234858831417149	0.0	0.0	0.0	0.0	0.0022604546025367326	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.002787040262778082	0.0	0.002920839294229852	0.000144248106743599	0.0018889885325039592	0.0	0.0	0.0	0.0	0.0	0.00037362226788716606	0.0	0.0	0.0	0.0	0.0	0.0	0.0004978839930296241	0.0009053125385786593	0.0013442747938444252	0.0	0.0013548095739876562	0.0	0.005018462228931639	0.0013818516812528789	0.0	0.0017772135829895272	0.0008625877632898696	0.0	0.008347456099231963	0.005531102714914501	0.0	0.0	0.0003419972640218878	0.0005711305902510491	0.0	0.00034897370007296724	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;s__	0.0	0.0018705185493089473	6.676013084985647e-05	0.0	0.0	0.0	0.005076394764345792	0.0	0.0	0.0	0.0028048617603846668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021009506801827828	0.0	0.0004883050930221202	0.0	0.0020911127707244214	0.0	0.0	0.0	0.0	0.0	0.002448030355576409	0.0	0.0035165276800964533	0.0	0.004533600802407222	0.003192900978603417	0.0	0.0	0.0018872648140659002	0.0	0.0	0.0	0.0	0.00012689952729926082	0.0	0.0013809429867824028	0.0	9.964791071547199e-05	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__	0.0	0.0	0.0	0.006391632771644393	0.0	0.001221129021003419	0.0006967600656945205	0.0	0.0	0.001568698160836639	0.0	0.0	0.0	0.0	0.0002851765242685222	0.012178155552590955	0.0	0.0	0.0	0.0	0.0008316238842379553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003468043003733246	0.0	0.00048226665327037076	0.0	0.0	0.0	0.0	0.00042846570326802476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0025133130941123773	0.0	0.0	0.0013342949873782906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019915359721184964	0.00020575284967696802	0.0003410846491844064	0.0	0.011806197716178147	0.0	0.011444541912319714	0.0	0.0006229277604742288	0.0034486406431820586	0.0	8.29324929507381e-05	0.004471207586629647	0.00015580571027928172	0.0	0.0010765482463595672	0.0	0.0	0.0	0.004378033691824498	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NK4A214_group;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000847457627118644	0.0	0.004411764705882353	0.0	0.0	0.0	0.0	0.0009340556697179152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027570881856713715	0.00016051042314560302	0.0	0.0029676781144491516	0.009647779479326187	0.0007956098655623329	0.0	0.0014267055159248468	0.005331640748968581	0.0	0.0003731962182783214	0.007554177333862186	0.0034861527674989287	0.0	0.0	0.0	0.0016885600059596236	0.0	0.0016814187367152058	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas;s__	0.001623206618494083	0.0	0.0002002803925495694	0.0	0.0010597430123195125	0.0	0.0	0.0017607673238653476	0.0	0.0003606202668589975	0.0015073746875536645	0.00038032454361054766	0.0	0.0	0.001045647255651248	0.0023441520077757236	0.0	0.0	0.0	0.0	0.001413760603204524	0.00041505932906880217	0.0	0.0014936519790888724	0.0	0.0	0.0	0.00040859336358357884	0.0	0.0	0.0	0.0	0.0	0.0034503510531594785	0.0	0.0	0.0009932614030304212	0.0034664047605292045	0.0007932460762649442	0.0011969904240766074	0.0	0.0013233472237864623	0.0	0.0	0.0008548694680081541	0.0007534848675122441	0.00023251179166943468	0.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Eggerthella;s__	0.0	0.0	0.000712108062398469	0.00037187681580476466	0.0008279242283746192	0.00010466820180029308	0.004678246155377494	0.0	0.0056628516928946115	0.0	0.002728538991394608	0.0	0.0009612178041077348	0.0	0.0009696001825129756	7.623258561872273e-05	0.0	0.0002007859335111723	0.0	0.0001838331845159935	0.0004435327382602428	0.0	0.0	9.957679860592482e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006820461384152457	0.0	0.0	0.0012853971098040742	0.0006932809521058409	8.499065102838688e-05	0.0003704970360237118	0.00014899058876114327	0.00022525059128280213	0.0	0.0	0.00019727756954034326	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__[Eubacterium]_siraeum_group;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00032455824017309774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018961024560625383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009628919398600543	0.0	0.0	0.00029620226383158784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;__;__	0.001649387370405278	0.0	0.0	0.0	0.0012915617962644059	0.0	0.0	0.0014827514306234506	0.000357653791130186	0.0	0.001163922227098399	0.0007606490872210953	5.885006963924907e-05	0.0	0.00051331774368334	0.0	0.0008406501027461236	0.0	0.0	0.0	0.00019404557298885624	0.0	0.0	0.00024894199651481205	0.0	0.0009229349330872173	0.0	0.0012902948323691963	0.0	0.0024276301026132725	0.0	0.000763588867678087	0.012969427694911669	0.0	0.0	0.005444776980492554	0.003778288474272582	0.0010784370366090858	0.0003116323871040852	0.00045599635202918376	0.0006952894142186686	0.00022525059128280213	0.0005075981091970433	0.0	0.0	0.00018837121687806103	0.0	0.0
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__	0.0	0.0	0.0	0.0	0.0	0.0004884516084013677	0.0	0.0	0.0	0.0006310854670032456	0.0	0.0	0.0002354002785569963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000617258549030904	0.0	0.0	0.0	0.0	0.005283665517452417	0.0	0.0	0.007849359991537078	0.0	0.0	0.006814985757040349	0.0012853971098040742	0.0	0.0	0.0012539899680802553	0.0009684388269474312	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__	0.00010472300764477956	0.0	0.0	0.0	0.0007948072592396343	0.0002791152048007815	0.0007216443537550391	0.0	0.0	0.00018031013342949875	0.0	0.0022565922920892495	0.0035113874884751947	0.0	0.0	0.0	0.0006538389688025406	0.0	0.0	0.0048847103314249695	0.0	0.0	0.0	0.0	0.001152215958191021	0.00046146746654360867	0.009165869101082235	0.005053654760112686	0.0	0.0045492564107794935	0.0	0.0	0.0	0.0	0.009039641731630453	0.026791187394079256	0.005745335566548514	0.0012710150788607082	0.0	0.0	0.0	0.00042234485865525395	0.0	0.0	0.0	0.0	0.0	0.0008072110856989103
d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__uncultured;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000278015893241897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004414036636504083	0.0	0.00012902948323691962	0.0	0.0036108447744752034	0.0	0.0	0.005310483444409183	0.0	0.0	0.00014423250279450473	0.00033108713434347367	5.7773412675486743e-05	0.0	0.0	0.0	0.0	0.0065036007740871165	0.0	0.0	0.0	0.0	0.00020180277142472757
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__	0.0015184836108493036	0.0	0.0004450675389990431	0.0016269610691458454	0.0005298715061597563	0.00020933640360058616	0.0	0.0011583995551745709	0.0004967413765697027	0.000991705733862243	0.0	0.0	7.846675951899876e-05	0.0	0.0013878590847734749	0.0005145699529263784	0.0	0.0011760318962797235	0.0016129032258064516	0.0	0.0	0.00029298305581327216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001709986320109439	0.0	0.0	0.00034897370007296724	0.0	0.000789110278161373	0.0	0.00046502358333886935	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__	0.0	0.00036371194014340644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009340556697179152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020163779268342866	0.0	0.0	0.0008601965549127976	0.0	0.0	0.0	0.004882949864362504	0.012673225431080081	0.0	0.0	0.00028846500558900946	0.0	0.0	0.00135985041645419	0.0	0.0032529611879516277	0.0	0.004155959519050792	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter;s__	0.0	0.0	0.0	4.648460197559558e-05	0.0	0.0	0.0	0.002177791163728193	0.000178826895565093	0.00010818608005769924	0.00011448415348508843	0.0018509127789046653	0.0	0.0006857635487283985	0.0	0.0	0.0003269194844012703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00040859336358357884	0.0	0.0	0.0	0.0011051944137445997	0.0015867978419549348	0.000160481444332999	0.0	0.0010817437709587856	0.0001168542827094613	0.0008280855816819767	0.00019831151906623604	0.0	0.0006207941198380969	0.0	0.0	0.0011720158672917419	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__RF39;g__RF39;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.409304002884962e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.23011398707872e-05	0.00012038281735920227	0.0	0.0	0.0	0.002856035414839144	0.0	0.009464483070431027	0.0	0.0	0.00012439873942610716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tuzzerella;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026411509857980214	0.0	0.0	0.0	0.0	0.0023147694058104637	0.0	0.0	0.0	0.0	0.0	0.0008064516129032258	0.0	0.0	0.0	0.0	0.001692805576300722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004212637913741224	0.0	0.0	0.0	0.0005777341267548674	0.0	0.0	0.0	0.0	0.0	0.0	0.0011179062273952785	0.003830214743187241	0.00036537567262339733	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Peptoniphilus;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.01393520131389041	0.00011583995551745708	0.0	0.0	0.0	0.0	0.004099888184867686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.344976364963041e-05	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;__;__	0.0	0.00046762963732723683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011770013927849815	0.0	0.0	0.0	0.0	0.0	0.0	0.0022585219811964916	0.0	0.006836271302309683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022644280789081784	0.0015353907569476432	0.0	0.0	0.0	0.0	0.0	0.0001168542827094613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__	0.0002879882710231438	0.0	0.0005118276698488996	0.0	0.0	0.0	0.0	0.0	0.0005166110316324908	9.015506671474937e-05	0.0024423286076818867	0.0	0.0032759872099181984	0.0	0.0	0.0	0.0	0.0028110030691564122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004692058181521451	0.0	0.0	0.0	6.0180541624874626e-05	0.0	0.0011178018966574118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004603143289274676	0.0	0.0008303992559622667	0.002421633257096731
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01597235195217635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005555326941278136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004231460911879826	0.0	0.0	0.003912306638300941	0.0	0.0	0.011927021360983624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.606202668589975e-05	0.0	0.0	0.00011770013927849815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004602051568783467	0.0	8.160101185254697e-05	0.0	0.0	0.0014175394054797418	8.02407221664995e-05	0.0	0.005751271048930876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_xylanophilum_group;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016227180527383367	0.0	0.0	0.0	0.0	0.0016345974220063515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011230219499744768	0.0016116199840878027	0.0	0.0029337888073947553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037247647190285816	0.0	0.0006027727546714888	0.0	0.0	0.0012558081125204068	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-010;s__	0.0	0.0006754650316948977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005589614136314461	0.0	0.0	0.002707103203405457	0.0	0.0	0.0	0.0006538389688025406	0.00037288816223503426	0.0	0.0003151426020274174	0.0	0.0	0.0	0.0006472491909385113	0.0	0.00048153126943680907	0.0	0.0011182555213866368	0.0	0.001428017707419572	0.0012283126055581146	0.0012056666331759268	0.0006347191367819739	0.0002407221664994985	0.003566097196881738	0.0012079472109039772	0.0005063685584076657	0.0007317965605561653	0.0005666043401892459	0.0004274965800273598	0.0018127188299272429	0.0	0.00044414834554741284	0.0	0.0	0.0	0.0	0.0
