UniRef90	kruskal_H	epsilon_squared	group_mean_range	highest_mean_group	raw_p	BH_q	group_means_json
UniRef90_A0A158T0E6	24.36810673443456	0.7794336540206933	0.0007161171302089119	Haemophilus	0.001987616384274614	0.007342381985745035	"{""Acinetobacter"": 9.671993457632206e-05, ""Candida"": 0.0, ""Enterobacterales"": 0.0002972937281583578, ""Haemophilus"": 0.0007161171302089119, ""Mycobacteria"": 0.0, ""Pseudomonas"": 1.4198847240669471e-05, ""Staphylococcus"": 2.585025484544695e-06, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 5.696669957090744e-05}"
UniRef90_A0A1D7PS63	24.1287716797339	0.7680367466539954	0.0006866994127495057	Enterobacterales	0.002180567030856931	0.007658213531391694	"{""Acinetobacter"": 5.3813418270847016e-05, ""Candida"": 0.0, ""Enterobacterales"": 0.0006866994127495057, ""Haemophilus"": 0.0004027463694097454, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0003955239183271586, ""Staphylococcus"": 8.0480759869401e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 7.65851427695178e-05}"
UniRef90_A0A2Z5VJE5	24.076689599352484	0.7655566475882135	3.9186785706957455e-06	Acinetobacter	0.0022249055356351483	0.007658213531391694	"{""Acinetobacter"": 3.9186785706957455e-06, ""Candida"": 0.0, ""Enterobacterales"": 3.0612380300526165e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_J7R875	24.005371428571422	0.7621605442176868	0.0006033692974161459	Haemophilus	0.0022870435306239383	0.007658213531391694	"{""Acinetobacter"": 0.0001314436027666494, ""Candida"": 0.0, ""Enterobacterales"": 0.00013135481883622824, ""Haemophilus"": 0.0006033692974161459, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0002688334208280014, ""Staphylococcus"": 3.5864113260094744e-05, ""Stenotrophomonas"": 0.0004554319209164237, ""Streptococcus"": 6.126698130883015e-05}"
UniRef90_A0A1Q1PT76	23.95932820720356	0.7599680098668361	1.0238514585836895e-06	Enterobacterales	0.0023280520194722057	0.007658213531391694	"{""Acinetobacter"": 1.0074522535838058e-06, ""Candida"": 0.0, ""Enterobacterales"": 1.0238514585836895e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI00092E3773	23.95932820720356	0.7599680098668361	1.3324380534415295e-05	Acinetobacter	0.0023280520194722057	0.007658213531391694	"{""Acinetobacter"": 1.3324380534415295e-05, ""Candida"": 0.0, ""Enterobacterales"": 1.2126348441818393e-05, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI00098ABE12	23.95932820720356	0.7599680098668361	1.122237181436009e-06	Enterobacterales	0.0023280520194722057	0.007658213531391694	"{""Acinetobacter"": 1.0341862009203308e-06, ""Candida"": 0.0, ""Enterobacterales"": 1.122237181436009e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI000D591D0A	23.95932820720356	0.7599680098668361	1.1292367773989197e-05	Acinetobacter	0.0023280520194722057	0.007658213531391694	"{""Acinetobacter"": 1.1292367773989197e-05, ""Candida"": 0.0, ""Enterobacterales"": 1.0209139037872509e-05, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI000E1C2269	23.95932820720356	0.7599680098668361	1.289721233045993e-06	Acinetobacter	0.0023280520194722057	0.007658213531391694	"{""Acinetobacter"": 1.289721233045993e-06, ""Candida"": 0.0, ""Enterobacterales"": 1.1139068334094879e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A075MBV5	23.900227790432805	0.757153704306324	2.1531604155529487e-06	Enterobacterales	0.0023817377157321616	0.007658213531391694	"{""Acinetobacter"": 5.463603488232037e-07, ""Candida"": 0.0, ""Enterobacterales"": 2.1531604155529487e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A097H008	23.900227790432805	0.757153704306324	2.008925275798064e-06	Enterobacterales	0.0023817377157321616	0.007658213531391694	"{""Acinetobacter"": 5.975816313724465e-07, ""Candida"": 0.0, ""Enterobacterales"": 2.008925275798064e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A0A0FIN6	23.900227790432805	0.757153704306324	2.497502985789363e-06	Enterobacterales	0.0023817377157321616	0.007658213531391694	"{""Acinetobacter"": 5.463603488232037e-07, ""Candida"": 0.0, ""Enterobacterales"": 2.497502985789363e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A0E4D7R3	23.900227790432805	0.757153704306324	1.8910995795478764e-06	Enterobacterales	0.0023817377157321616	0.007658213531391694	"{""Acinetobacter"": 5.624297707237872e-07, ""Candida"": 0.0, ""Enterobacterales"": 1.8910995795478764e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A0G3AZB8	23.900227790432805	0.757153704306324	2.0370351283714727e-06	Enterobacterales	0.0023817377157321616	0.007658213531391694	"{""Acinetobacter"": 5.168273567838655e-07, ""Candida"": 0.0, ""Enterobacterales"": 2.0370351283714727e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A0P0C3B9	23.900227790432805	0.757153704306324	1.9482324832305438e-06	Enterobacterales	0.0023817377157321616	0.007658213531391694	"{""Acinetobacter"": 5.794730971933972e-07, ""Candida"": 0.0, ""Enterobacterales"": 1.9482324832305438e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A0T9AU55	23.900227790432805	0.757153704306324	6.838397940267254e-05	Streptococcus	0.0023817377157321616	0.007658213531391694	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 1.2218067758108945e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 6.838397940267254e-05}"
UniRef90_A0A140NFL2	23.900227790432805	0.757153704306324	1.9482324832305438e-06	Enterobacterales	0.0023817377157321616	0.007658213531391694	"{""Acinetobacter"": 5.794730971933972e-07, ""Candida"": 0.0, ""Enterobacterales"": 1.9482324832305438e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A1E3M3T4	23.900227790432805	0.757153704306324	2.170926494403064e-06	Enterobacterales	0.0023817377157321616	0.007658213531391694	"{""Acinetobacter"": 6.594004207262954e-07, ""Candida"": 0.0, ""Enterobacterales"": 2.170926494403064e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A1L2DZQ0	23.900227790432805	0.757153704306324	2.205246725372249e-06	Enterobacterales	0.0023817377157321616	0.007658213531391694	"{""Acinetobacter"": 5.624297707237872e-07, ""Candida"": 0.0, ""Enterobacterales"": 2.205246725372249e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A1Q6ABN1	23.900227790432805	0.757153704306324	1.6925602246244871e-06	Enterobacterales	0.0023817377157321616	0.007658213531391694	"{""Acinetobacter"": 5.032266369723359e-07, ""Candida"": 0.0, ""Enterobacterales"": 1.6925602246244871e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A223LLZ7	23.900227790432805	0.757153704306324	1.77351337659189e-06	Enterobacterales	0.0023817377157321616	0.007658213531391694	"{""Acinetobacter"": 5.311836722135492e-07, ""Candida"": 0.0, ""Enterobacterales"": 1.77351337659189e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A250ME77	23.900227790432805	0.757153704306324	6.22633803099728e-06	Enterobacterales	0.0023817377157321616	0.007658213531391694	"{""Acinetobacter"": 5.624297707237872e-07, ""Candida"": 0.0, ""Enterobacterales"": 6.22633803099728e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A2R4NEA0	23.900227790432805	0.757153704306324	1.4871286075120358e-05	Enterobacterales	0.0023817377157321616	0.007658213531391694	"{""Acinetobacter"": 5.975816313724465e-07, ""Candida"": 0.0, ""Enterobacterales"": 1.4871286075120358e-05, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A2R4NFS5	23.900227790432805	0.757153704306324	1.9340878760606055e-06	Enterobacterales	0.0023817377157321616	0.007658213531391694	"{""Acinetobacter"": 5.794730971933972e-07, ""Candida"": 0.0, ""Enterobacterales"": 1.9340878760606055e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A2S1JEW3	23.900227790432805	0.757153704306324	1.8372222695127804e-06	Enterobacterales	0.0023817377157321616	0.007658213531391694	"{""Acinetobacter"": 5.463603488232037e-07, ""Candida"": 0.0, ""Enterobacterales"": 1.8372222695127804e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A2S1XZQ9	23.900227790432805	0.757153704306324	2.5083361523722863e-06	Enterobacterales	0.0023817377157321616	0.007658213531391694	"{""Acinetobacter"": 5.168273567838655e-07, ""Candida"": 0.0, ""Enterobacterales"": 2.5083361523722863e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A345JNR9	23.900227790432805	0.757153704306324	1.9482324832305438e-06	Enterobacterales	0.0023817377157321616	0.007658213531391694	"{""Acinetobacter"": 5.794730971933972e-07, ""Candida"": 0.0, ""Enterobacterales"": 1.9482324832305438e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A396XHN0	23.900227790432805	0.757153704306324	5.449204710706546e-05	Enterobacterales	0.0023817377157321616	0.007658213531391694	"{""Acinetobacter"": 5.772848736145599e-06, ""Candida"": 0.0, ""Enterobacterales"": 5.449204710706546e-05, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_C1CGC2	23.900227790432805	0.757153704306324	1.94873213059193e-05	Streptococcus	0.0023817377157321616	0.007658213531391694	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 1.1380801567538074e-06, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 1.94873213059193e-05}"
UniRef90_UPI0008287AD4	23.900227790432805	0.757153704306324	1.477800714253745e-05	Enterobacterales	0.0023817377157321616	0.007658213531391694	"{""Acinetobacter"": 1.611989571546926e-06, ""Candida"": 0.0, ""Enterobacterales"": 1.477800714253745e-05, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI000EF92C96	23.900227790432805	0.757153704306324	2.1231701845102257e-06	Enterobacterales	0.0023817377157321616	0.007658213531391694	"{""Acinetobacter"": 4.574793486938008e-07, ""Candida"": 0.0, ""Enterobacterales"": 2.1231701845102257e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_W1ANS6	23.900227790432805	0.757153704306324	2.732007076223862e-06	Enterobacterales	0.0023817377157321616	0.007658213531391694	"{""Acinetobacter"": 5.311836722135492e-07, ""Candida"": 0.0, ""Enterobacterales"": 2.732007076223862e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A365CWC7	23.865439093484426	0.7554970996897346	1.1896618388546102e-06	Acinetobacter	0.0024138991971630187	0.007658213531391694	"{""Acinetobacter"": 1.1896618388546102e-06, ""Candida"": 0.0, ""Enterobacterales"": 8.406678395280324e-07, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_I6CVT9	23.865439093484426	0.7554970996897346	0.00023365138971593108	Enterobacterales	0.0024138991971630187	0.007658213531391694	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.00023365138971593108, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 8.50459607430295e-05, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.00015988335242503245, ""Streptococcus"": 0.0}"
UniRef90_UPI00098C4072	23.865439093484426	0.7554970996897346	1.138514849903234e-06	Acinetobacter	0.0024138991971630187	0.007658213531391694	"{""Acinetobacter"": 1.138514849903234e-06, ""Candida"": 0.0, ""Enterobacterales"": 9.250550775532195e-07, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI000F0AD362	23.865439093484426	0.7554970996897346	1.018050358601247e-06	Acinetobacter	0.0024138991971630187	0.007658213531391694	"{""Acinetobacter"": 1.018050358601247e-06, ""Candida"": 0.0, ""Enterobacterales"": 5.692741734658809e-07, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI000F4F4C86	23.865439093484426	0.7554970996897346	1.4601338034020644e-06	Acinetobacter	0.0024138991971630187	0.007658213531391694	"{""Acinetobacter"": 1.4601338034020644e-06, ""Candida"": 0.0, ""Enterobacterales"": 9.30588379598597e-07, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A1D7PS40	23.80162188332123	0.7524581849200584	0.00035494573587731694	Pseudomonas	0.0024739966768025715	0.007747327191863579	"{""Acinetobacter"": 0.0001148064944088502, ""Candida"": 0.0, ""Enterobacterales"": 7.921723666254416e-05, ""Haemophilus"": 2.5925713786100623e-05, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.00035494573587731694, ""Staphylococcus"": 1.914919478565494e-06, ""Stenotrophomonas"": 0.00027821066236296627, ""Streptococcus"": 1.8050842203590808e-05}"
UniRef90_Q9I0I9	23.795022258195058	0.7521439170569075	9.314872224349604e-05	Pseudomonas	0.002480293872302431	0.007747327191863579	"{""Acinetobacter"": 8.032188470687282e-05, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 9.314872224349604e-05, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI0009893F27	23.795022258195058	0.7521439170569075	1.6681030795438922e-06	Acinetobacter	0.002480293872302431	0.007747327191863579	"{""Acinetobacter"": 1.6681030795438922e-06, ""Candida"": 0.0, ""Enterobacterales"": 8.648140628094827e-07, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI000DEDE5A7	23.795022258195058	0.7521439170569075	1.4628847883933501e-06	Acinetobacter	0.002480293872302431	0.007747327191863579	"{""Acinetobacter"": 1.4628847883933501e-06, ""Candida"": 0.0, ""Enterobacterales"": 6.009355408948141e-07, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_K0X0S2	23.58102883355177	0.7419537539786557	0.0009141088227810143	Stenotrophomonas	0.002693126136039997	0.008369020080014332	"{""Acinetobacter"": 5.818401556297916e-05, ""Candida"": 0.0, ""Enterobacterales"": 0.0008503392764065015, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0007289485922309124, ""Staphylococcus"": 3.3454870960885494e-05, ""Stenotrophomonas"": 0.0009141088227810143, ""Streptococcus"": 9.455992720995877e-05}"
UniRef90_A0A0F9P0A2	23.57437745740499	0.74163702178119	3.96255657149931e-06	Pseudomonas	0.0027000176030701367	0.008369020080014332	"{""Acinetobacter"": 3.5465663583071598e-06, ""Candida"": 0.0, ""Enterobacterales"": 1.3992631672151472e-07, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 3.96255657149931e-06, ""Staphylococcus"": 1.3511186296864785e-07, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 1.6937905721023452e-07}"
UniRef90_J7SHX6	23.46415465268677	0.736388316794608	0.0008937253689082021	Streptococcus	0.0028167407773461253	0.008462830087233607	"{""Acinetobacter"": 7.75410763404823e-06, ""Candida"": 0.0, ""Enterobacterales"": 4.704689871718192e-05, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0001466041280272641, ""Staphylococcus"": 0.00034977241110874425, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0008937253689082021}"
UniRef90_A0A127SM29	23.43781321184509	0.7351339624688138	5.5801986163070905e-06	Enterobacterales	0.0028453520194407183	0.008462830087233607	"{""Acinetobacter"": 9.743188261511056e-07, ""Candida"": 0.0, ""Enterobacterales"": 5.5801986163070905e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A1C0NYS7	23.43781321184509	0.7351339624688138	2.7790737221090716e-06	Enterobacterales	0.0028453520194407183	0.008462830087233607	"{""Acinetobacter"": 7.248003859779614e-07, ""Candida"": 0.0, ""Enterobacterales"": 2.7790737221090716e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A1L2E0Y8	23.43781321184509	0.7351339624688138	7.022797711555086e-06	Enterobacterales	0.0028453520194407183	0.008462830087233607	"{""Acinetobacter"": 1.2341607696535476e-06, ""Candida"": 0.0, ""Enterobacterales"": 7.022797711555086e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A1Q9L4M5	23.43781321184509	0.7351339624688138	9.262555704479627e-06	Enterobacterales	0.0028453520194407183	0.008462830087233607	"{""Acinetobacter"": 5.236197706458085e-07, ""Candida"": 0.0, ""Enterobacterales"": 9.262555704479627e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A232JWS1	23.43781321184509	0.7351339624688138	1.1816614811555018e-05	Enterobacterales	0.0028453520194407183	0.008462830087233607	"{""Acinetobacter"": 3.55721093087668e-07, ""Candida"": 0.0, ""Enterobacterales"": 1.1816614811555018e-05, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A2S1FV28	23.43781321184509	0.7351339624688138	2.772077753403937e-06	Enterobacterales	0.0028453520194407183	0.008462830087233607	"{""Acinetobacter"": 7.175273641782794e-07, ""Candida"": 0.0, ""Enterobacterales"": 2.772077753403937e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A2S1PQJ9	23.43781321184509	0.7351339624688138	7.4830437391413644e-06	Enterobacterales	0.0028453520194407183	0.008462830087233607	"{""Acinetobacter"": 1.7706119340913914e-06, ""Candida"": 0.0, ""Enterobacterales"": 7.4830437391413644e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A328VMS2	23.43781321184509	0.7351339624688138	1.0461633659254988e-05	Enterobacterales	0.0028453520194407183	0.008462830087233607	"{""Acinetobacter"": 5.621080428612724e-07, ""Candida"": 0.0, ""Enterobacterales"": 1.0461633659254988e-05, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI000A3428C0	23.43781321184509	0.7351339624688138	2.6259731843230157e-06	Enterobacterales	0.0028453520194407183	0.008462830087233607	"{""Acinetobacter"": 6.41341134737378e-07, ""Candida"": 0.0, ""Enterobacterales"": 2.6259731843230157e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI000B960150	23.43781321184509	0.7351339624688138	7.890716923818802e-06	Enterobacterales	0.0028453520194407183	0.008462830087233607	"{""Acinetobacter"": 6.018179911328415e-07, ""Candida"": 0.0, ""Enterobacterales"": 7.890716923818802e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_J7QIY4	23.372521246458913	0.7320248212599483	0.0006578039894258711	Enterobacterales	0.0029174904199900835	0.008645603479018233	"{""Acinetobacter"": 7.485805232892523e-05, ""Candida"": 0.0, ""Enterobacterales"": 0.0006578039894258711, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 5.278367628897637e-05, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0003481599207685455, ""Streptococcus"": 0.0}"
UniRef90_S1QBV8	23.352133731992385	0.7310539872377326	0.0010517585322504523	Enterobacterales	0.0029403768162113144	0.00868162351939764	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0010517585322504523, ""Haemophilus"": 0.0004473839329360988, ""Mycobacteria"": 0.0, ""Pseudomonas"": 3.611754444226514e-05, ""Staphylococcus"": 8.004004832629445e-07, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 6.59725756030566e-05}"
UniRef90_A0A0H2Z536	23.28450020234722	0.7278333429689153	0.00019307039147735392	Stenotrophomonas	0.0030175533356643636	0.008877093267463528	"{""Acinetobacter"": 2.7799555457089415e-05, ""Candida"": 0.0, ""Enterobacterales"": 0.0001847987071024042, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 3.505354569816101e-05, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.00019307039147735392, ""Streptococcus"": 0.0}"
UniRef90_UPI00073C78A3	23.012903225806454	0.7149001536098312	0.000460195327562123	Haemophilus	0.0033477194883520666	0.009577006935854592	"{""Acinetobacter"": 0.00032465090816426206, ""Candida"": 6.6346022447069e-05, ""Enterobacterales"": 4.014912027857005e-05, ""Haemophilus"": 0.000500344447840693, ""Mycobacteria"": 0.00047199097161419295, ""Pseudomonas"": 0.00019944435514336148, ""Staphylococcus"": 0.00021360068932405548, ""Stenotrophomonas"": 6.955511114587662e-05, ""Streptococcus"": 0.00020350770263572018}"
UniRef90_A0A366B7I1	23.00182232346242	0.7143724915934486	3.76251016512733e-06	Enterobacterales	0.003361907428850642	0.009577006935854592	"{""Acinetobacter"": 4.892210928979412e-07, ""Candida"": 0.0, ""Enterobacterales"": 3.76251016512733e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
