pathogen_group	UniRef90	spearman_rho	raw_p	BH_q_within_pathogen	matched_species_features
Staphylococcus	UniRef90_UPI000A3CE0F1	0.05868069607446378	0.7580703053823279	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000A3D5352	0.05868069607446378	0.7580703053823279	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000B361991	0.05868069607446378	0.7580703053823279	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000B3B568B	0.05868069607446378	0.7580703053823279	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000B3B8FB5	0.04734925131525698	0.8037770868567932	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000B4CC462	0.05868069607446378	0.7580703053823279	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000B960150	0.04980860221425305	0.793797313606164	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000BA0ED7D	0.28935653581545934	0.12092130590947525	0.8279708153804928	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000BA6FC2F	-0.12022766051716255	0.5268415552165912	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000BB74A98	0.4164305949008499	0.022075808851974098	0.6026323525946145	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000BB79B24	0.34497141572504747	0.0619051426235511	0.6607664012744129	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000BB85CB4	-0.3825682849687836	0.03693362723409974	0.656556828882656	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000BB88B81	0.28606477170035766	0.12540100708054258	0.8279708153804928	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000BB8B59E	0.07385413431768556	0.698121369614769	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000BB98702	0.05868069607446378	0.7580703053823279	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000C12E24E	0.05868069607446378	0.7580703053823279	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000C282F2E	-0.26194675511980237	0.16201300295611487	0.8279708153804928	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000C2A411E	-0.14088191499481473	0.45774244943325126	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000C86A1E6	0.05868069607446378	0.7580703053823279	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000CD6AB30	0.06354890627335735	0.7386670476060524	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000CDC973B	0.05868069607446378	0.7580703053823279	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000CF126A0	0.05868069607446378	0.7580703053823279	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000CFD90FD	0.04293845018470091	0.8217506123547534	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000D0AE8B2	0.026305139619587213	0.8902557072901801	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000D591D0A	-0.02225819506272764	0.907060461555346	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000D596F3C	0.003642250101173614	0.9847599262164555	0.9895078835354748	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000D7433D0	0.026305139619587213	0.8902557072901801	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000D74AA45	0.05868069607446378	0.7580703053823279	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000D887845	0.05868069607446378	0.7580703053823279	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000DA53518	0.014973694860380412	0.9374035892161207	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000DB006F4	0.2532360001467667	0.1769443263667777	0.8279708153804928	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000DB64731	-0.3579638933080461	0.05210719950632851	0.6607664012744129	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000DD0D04D	0.03950337416992484	0.8358101792911928	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000DEC36E9	0.05868069607446378	0.7580703053823279	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000DEDE5A7	-0.03358963982193444	0.8601289859856583	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000E1C2269	-0.03520841764467827	0.8534587117140241	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000E2A1D41	0.020610456088656436	0.9139143173178697	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000EB5DFAA	0.05367306273087614	0.778180595828794	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000EF9162B	0.026305139619587213	0.8902557072901801	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000EF92C96	0.05152614022164109	0.7868465132599487	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000EFC8FDA	-0.07169238360319423	0.7065637806071783	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000F0AD362	-0.03358963982193444	0.8601289859856583	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000F4835E1	0.16651134256225755	0.3791685226236333	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000F48860F	0.06354890627335735	0.7386670476060524	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000F4F4C86	-0.03358963982193444	0.8601289859856583	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_UPI000F4F7793	0.05868069607446378	0.7580703053823279	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_V2QF31	-0.0501075799377164	0.7925862344515793	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_V5XTJ0	0.2367462565762849	0.20780935208190165	0.8281663341589086	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_V6MMS2	0.08415936236201378	0.6583743018002086	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_V8IDZ6	0.13353858007441982	0.4817427297042305	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_V8IIG8	0.09834075273168758	0.6051539565013075	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_V8M0W9	0.3515239454092104	0.05679793052836607	0.6607664012744129	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_W1ANS6	0.05152614022164109	0.7868465132599487	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_W1HCZ0	0.03263322214037269	0.8640744324349692	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_W1MWJ7	-0.10820489446544629	0.5692510543702082	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_W1TX59	0.3804321646040468	0.03809041138145556	0.656556828882656	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_W1U0N5	0.460212613892145	0.010497972444791486	0.3266484503013966	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_W1U109	0.4636987825880312	0.009854084991366642	0.3188781903206246	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_W1U6T5	0.0859064947865821	0.6517216333593908	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_W1V606	-0.2613466480061259	0.16301184513234068	0.8279708153804928	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_W1V9N6	0.627558029862506	0.00020562274434563992	0.03326976003512454	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_W1VJK5	0.2367462565762849	0.20780935208190165	0.8281663341589086	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_W1VPB1	0.21246458923512748	0.25965916140216694	0.9253932227945069	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_W1VVV3	0.36902557653453344	0.044769489779647585	0.6607664012744129	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_W1W1Y1	0.4741859290832524	0.00811394050948588	0.3188781903206246	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_W1WIF5	0.10769061910065211	0.5710988857586239	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_W1YES0	-0.21753882870773966	0.24818269727369102	0.9086869331099788	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_W1YFI3	0.13353858007441982	0.4817427297042305	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_W1YJW3	0.23203442672202362	0.21726769768037035	0.8491283450406744	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_W1YMA1	0.19117968960851794	0.31153157645346863	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_W1YP94	0.14492653889677973	0.4447997165582649	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_W1YQ07	0.23351471014608755	0.21426525937475172	0.8423579651934694	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_W1YQ47	0.15648982657471427	0.4089089305021436	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_W1YR30	-0.07728921033246164	0.6847788570610418	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_W7D682	0.13655614586989906	0.4718029068291266	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_W9BC30	0.2189397005261028	0.24507438479453447	0.9086869331099788	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_X1AFB9	0.1275816073798779	0.501676518217494	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_X1FG36	-0.27950365324841214	0.13469257203322205	0.8279708153804928	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_X1FQ44	-0.059581407818573844	0.7544690607769244	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_X1I8E8	-0.11853434081697727	0.532721024285939	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_X5J960	0.20518008903278026	0.27673251782454167	0.9608438065238377	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
Staphylococcus	UniRef90_X5NU12	0.18789474332901676	0.3200746555773648	0.9830063971442703	Staphylococcus argenteus;Staphylococcus aureus;Staphylococcus capitis;Staphylococcus epidermidis;Staphylococcus haemolyticus;Staphylococcus hominis;Staphylococcus roterodami;Staphylococcus schweitzeri;Staphylococcus simiae;Staphylococcus simulans
