section	metric	group	value1	value2	value3
pcoa_position	SRR27343815	Fungal infection	-1.7438120732757483	0.40287962512085485	False
pcoa_position	SRR27343820	Fungal infection	12.38576882382003	1.1789063857876132	False
pcoa_position	SRR27343824	Bacterial infection	-9.87021695998304	-7.5959824973407555	False
pcoa_position	SRR27343834	Fungal infection	12.87532032375646	2.575777811880639	False
pcoa_position	SRR27343840	Fungal infection	6.812872232441473	-1.7213281867941181	False
pcoa_position	SRR27343848	Fungal infection	-6.775945609154221	10.766824965553011	False
pcoa_position	SRR27343870	Bacterial infection	7.07118702703768	2.4976233226861013	False
pcoa_position	SRR27343993	Bacterial infection	4.174299266247751	-3.7355259333511954	True
pcoa_position	SRR27343277	Lung cancer	-1.7438120732757483	0.40287962512085485	False
pcoa_position	SRR27343280	Bacterial infection	-1.7438120732757483	0.40287962512085485	False
pcoa_position	SRR27343286	Lung cancer	3.1787750980238694	0.7479266145067445	False
pcoa_position	SRR27343293	Lung cancer	2.808963632005463	-2.208471679619303	False
pcoa_position	SRR27343324	Pulmonary tuberculosis	8.782171134908474	-6.447325642992157	False
pcoa_position	SRR27343464	Lung cancer	6.599094919474805	-1.8177396072320895	False
pcoa_position	SRR27343475	Lung cancer	-1.7438120732757483	0.40287962512085485	True
pcoa_position	SRR27343510	Pulmonary tuberculosis	-0.6000469361371763	1.427502083582538	False
pcoa_position	SRR27343524	Bacterial infection	4.173043604599205	3.9499381810217367	False
pcoa_position	SRR27343712	Lung cancer	8.423115763338128	-1.6375256676820387	False
pcoa_position	SRR27343725	Lung cancer	-1.2033509542316378	0.5235092998812704	True
pcoa_position	SRR27343793	Fungal infection	2.5573594251158163	4.002059446832592	False
pcoa_position	SRR27343805	Fungal infection	3.9136030427138824	4.161506366174596	False
pcoa_position	SRR27343808	Fungal infection	8.45843715377171	0.8206110115635439	False
pcoa_position	SRR27343833	Fungal infection	-1.7438120732757483	0.40287962512085485	False
pcoa_position	SRR27343853	Bacterial infection	-0.6631554533768014	1.0734854173421111	True
pcoa_position	SRR27343971	Bacterial infection	1.0072018926704431	-4.696587500806424	False
pcoa_position	SRR27344011	Bacterial infection	-4.603036138706713	4.649766110689723	False
pcoa_position	SRR27344014	Lung cancer	7.580423368602891	-1.6614567097839235	False
pcoa_position	SRR27344032	Lung cancer	9.058161722060543	4.773761999065661	False
pcoa_position	SRR27343250	Bacterial infection	-4.021147865373321	4.840846511654916	False
pcoa_position	SRR27343266	Lung cancer	-1.7438120732757483	0.40287962512085485	True
pcoa_position	SRR27343297	Lung cancer	4.908086643244855	0.26631426384674867	False
pcoa_position	SRR27343314	Pulmonary tuberculosis	0.030600154157751098	0.18259952426210654	False
pcoa_position	SRR27343325	Pulmonary tuberculosis	8.067509497067165	4.249100199698815	False
pcoa_position	SRR27343327	Pulmonary tuberculosis	5.427130143101605	0.3599069820855403	False
pcoa_position	SRR27343447	Bacterial infection	-5.2134333694070625	7.523336086421998	False
pcoa_position	SRR27343465	Lung cancer	1.3149436735896607	-0.6216815711022889	False
pcoa_position	SRR27343469	Lung cancer	6.343488155184418	-6.018118492084094	False
pcoa_position	SRR27343472	Lung cancer	-3.579803458309679	5.993856616132415	False
pcoa_position	SRR27343484	Lung cancer	-0.7961789830432959	1.251800540006181	False
pcoa_position	SRR27343488	Lung cancer	-1.7438120732757483	0.40287962512085485	False
pcoa_position	SRR27343494	Lung cancer	-1.7438120732757483	0.40287962512085485	True
pcoa_position	SRR27343532	Bacterial infection	-1.7438120732757483	0.40287962512085485	True
pcoa_position	SRR27343555	Bacterial infection	-1.7438120732757483	0.40287962512085485	False
pcoa_position	SRR27343752	Pulmonary tuberculosis	5.917439653796704	-2.07566960647098	False
pcoa_position	SRR27343778	Fungal infection	-6.028154186034929	5.296105656007425	False
pcoa_position	SRR27343838	Fungal infection	-4.111122987601777	5.016185877262463	False
pcoa_position	SRR27344019	Lung cancer	5.762319472477294	-2.639085077558645	False
pcoa_position	SRR27344028	Lung cancer	-5.943763200591997	9.197201302034749	False
pcoa_position	SRR27343272	Lung cancer	-0.024730657925681177	1.2754772883436176	True
pcoa_position	SRR27343284	Lung cancer	1.513673147518933	10.28363720373337	False
pcoa_position	SRR27343294	Lung cancer	-4.8878726704041995	8.778442673861363	False
pcoa_position	SRR27343310	Pulmonary tuberculosis	2.508986350382565	-6.264174555794001	False
pcoa_position	SRR27343485	Lung cancer	-4.61449016765985	5.9971246060250625	False
pcoa_position	SRR27343504	Pulmonary tuberculosis	-0.4865116104019107	2.6157447029717424	False
pcoa_position	SRR27343566	Bacterial infection	-1.7438120732757483	0.40287962512085485	True
pcoa_position	SRR27343613	Bacterial infection	10.639343022171635	-2.3670679054566826	False
pcoa_position	SRR27343647	Bacterial infection	5.504220291419084	-0.5130713933522496	False
pcoa_position	SRR27343675	Bacterial infection	6.678464648759094	6.898481161250376	False
pcoa_position	SRR27343700	Lung cancer	-6.73880558722699	-11.062757135440972	False
pcoa_position	SRR27343715	Lung cancer	-1.7438120732757483	0.40287962512085485	False
pcoa_position	SRR27343792	Fungal infection	7.625807469716725	4.990946771817423	False
pcoa_position	SRR27343802	Bacterial infection	4.037704778287186	-7.215582114369873	False
pcoa_position	SRR27343835	Bacterial infection	5.13190835669827	-6.072724129330135	True
pcoa_position	SRR27343845	Fungal infection	-1.7438120732757483	0.40287962512085485	False
pcoa_position	SRR27343863	Bacterial infection	-1.6665137572216608	0.8286697964289182	False
pcoa_position	SRR27344009	Lung cancer	-1.7438120732757483	0.40287962512085485	False
pcoa_position	SRR27344020	Lung cancer	5.593944699561537	3.5856347135217583	False
pcoa_position	SRR27344036	Lung cancer	-6.168245061512887	1.0544181230943732	False
pcoa_position	SRR27343211	Bacterial infection	-3.5508702238002114	5.792459441561485	False
pcoa_position	SRR27343268	Lung cancer	-3.9944163152054153	4.78875330041986	False
pcoa_position	SRR27343323	Pulmonary tuberculosis	-4.787963364448308	6.3351811656768495	False
pcoa_position	SRR27343346	Bacterial infection	-3.5428005005600247	2.805514513598641	True
pcoa_position	SRR27343372	Bacterial infection	2.18856933408377	2.7474209682215913	False
pcoa_position	SRR27343489	Lung cancer	-6.139586005610787	9.531307370866886	False
pcoa_position	SRR27343490	Bacterial infection	5.772332208609832	2.9350185560122264	True
pcoa_position	SRR27343495	Lung cancer	3.838471757128683	-2.4149053840385615	True
pcoa_position	SRR27343698	Lung cancer	4.1549171191403	-5.854679298867525	False
pcoa_position	SRR27343729	Lung cancer	-5.271396249154108	7.647666148191654	False
pcoa_position	SRR27343753	Pulmonary tuberculosis	8.473586354417106	-2.46374512767041	False
pcoa_position	SRR27343757	Pulmonary tuberculosis	0.6452687861522636	9.160864413616816	False
pcoa_position	SRR27343801	Fungal infection	2.395588593302904	10.27211992365832	False
pcoa_position	SRR27343809	Fungal infection	-0.09894041766121305	-2.827588871417592	False
pcoa_position	SRR27343849	Fungal infection	9.203378682746854	-2.37142764830535	False
pcoa_position	SRR27343858	Bacterial infection	5.086908718480574	-6.947257965366448	False
pcoa_position	SRR27343876	Bacterial infection	3.0396333599559666	8.965924071008686	False
pcoa_position	SRR27344000	Bacterial infection	2.192306741379002	1.4408398339263715	False
pcoa_position	SRR27344013	Lung cancer	1.647294067036259	-5.848470632407821	False
pcoa_position	SRR27344025	Lung cancer	3.566403616570126	1.3078428870483227	False
state_coverage_k10	1	selected30	0.3	0.345	True
state_coverage_k10	2	selected30	0.36666666666666664	0.425	True
state_coverage_k10	3	selected30	0.0	0.075	False
state_coverage_k10	4	selected30	0.03333333333333333	0.1025	True
state_coverage_k10	5	selected30	0.0	0.025	False
state_coverage_k10	6	selected30	0.0	0.0025	False
state_coverage_k10	7	selected30	0.23333333333333334	0.0175	True
state_coverage_k10	8	selected30	0.03333333333333333	0.0025	True
state_coverage_k10	9	selected30	0.0	0.0025	False
state_coverage_k10	10	selected30	0.03333333333333333	0.0025	True
humann_dropout	HUMAnN_total		30		
humann_dropout	biological_pathway_present		24		
humann_dropout	extreme_sparse_excluded		23		
humann_dropout	zero_biological_pathway		6		
humann_dropout	stable_pathway_candidates		101		
